name,7893107,7893526,7893543,7893569,7894089,7894095,7894169,7894284,7894637,7894965,7895018,7895094,7895240,7895609,7895704,7895985,7896470,7897520,7899813,7907964,7908779,7910587,7925444,7928046,7939559,7940580,7943577,7944769,7945069,7948364,7950117,7953901,7953914,7955117,7960177,7960819,7961532,7965108,7966343,7967658,7970905,7971615,7978776,7984405,8000897,8014650,8017840,8018093,8018095,8023382,8040774,8041519,8044605,8054758,8054771,8058570,8059674,8065550,8075785,8085253,8090030,8092455,8097435,8097468,8097827,8099029,8099449,8102751,8103362,8103802,8105605,8105647,8105741,8112302,8112801,8115895,8117435,8121041,8122840,8124455,8128716,8128886,8129454,8129985,8140463,8144949,8145889,8146637,8149500,8151747,8154047,8154215,8154223,8163712,8168115,8168886,8178802,8178811,8180214,8180282
GSM1037322,2.87631,6.61491,11.1745,3.5887,8.99949,7.15174,6.0703,9.97577,8.15602,7.90079,7.31718,8.411,7.32429,6.06417,11.7654,10.2173,5.38809,7.78851,9.94344,8.40686,9.23256,3.28928,8.87309,6.19124,7.83659,7.32482,6.10937,7.80859,6.81248,11.4882,4.36484,9.07147,7.23905,3.64683,6.44912,4.68477,12.0009,3.08719,8.34169,9.24161,5.85486,7.28644,8.71064,5.73187,6.77001,9.62123,7.37676,5.29173,4.53869,9.58974,6.41892,6.53673,5.01081,8.2501,8.60449,6.7202,6.26024,6.38123,5.87616,3.93964,7.5239,5.37398,7.02323,6.49005,7.34335,7.01022,11.0272,9.07535,3.74654,3.15261,2.80006,6.52079,6.75553,6.36778,4.52713,7.84421,8.94022,3.3682,5.28885,5.13133,11.0593,8.19593,6.07218,8.14456,10.11,4.80982,6.8782,9.79259,4.34523,6.97991,3.51289,6.54664,6.87098,2.61928,7.24194,5.307,10.7339,10.7543,5.69547,7.12165
GSM1037323,2.71902,5.9042,11.1115,4.35404,8.97385,7.31455,6.04866,10.7219,8.22898,7.41964,8.1167,8.84137,7.57615,5.61866,11.9449,10.9292,5.27779,7.38378,10.2409,8.30935,9.5888,3.21102,8.70277,6.93294,8.26659,7.61827,6.56101,7.74856,6.67444,12.3281,4.00408,9.71235,7.5178,3.60712,6.77032,4.61738,11.7226,2.7498,8.37311,8.98422,6.16471,7.31759,8.99633,6.19677,6.89966,9.43249,7.54904,5.22437,5.00954,9.64846,6.36697,6.613,5.71983,7.6426,8.56554,6.4629,6.28691,6.95666,5.96156,4.20537,7.55087,5.1384,7.31648,5.66892,7.21171,7.01026,10.9673,8.55614,3.30282,2.97659,2.53078,6.63356,6.76289,6.72491,4.85133,8.49504,9.30416,2.88089,5.31081,4.76399,11.1783,7.50922,5.8431,8.61566,10.93,5.03527,7.19847,9.69417,3.96628,7.30983,3.50205,6.87967,6.69519,2.68861,7.05868,5.24273,12.5206,12.5925,5.56789,6.95692
GSM1037324,2.68419,5.348,10.9051,3.2432,8.7579,7.34343,5.6036,10.5482,7.6347,7.22286,8.05202,8.95567,7.56139,6.07493,11.7249,10.7544,5.27689,7.65442,10.2103,7.94698,10.0309,3.26605,8.55516,6.35265,8.06646,7.47073,6.5289,7.99086,6.78039,12.0755,4.28906,9.53986,7.94981,3.83895,6.66381,4.35022,11.9199,3.00296,8.29921,8.95997,5.99242,7.23669,9.06227,6.16217,6.9627,9.64411,7.20164,5.51435,5.70989,9.71551,6.63243,7.06052,6.43571,8.5387,8.81072,6.74959,5.95543,6.63626,6.01532,3.78415,7.85914,5.1723,7.39533,6.3015,7.47934,6.93059,11.2091,8.86423,3.43408,3.15378,2.75645,6.76744,6.5493,6.78598,4.80229,8.31204,8.72555,2.93324,5.11329,5.33298,11.4194,8.12046,6.00179,8.53641,10.9619,5.13198,7.06349,9.81899,3.91646,7.26196,3.5474,6.823,6.52491,3.07485,7.07744,5.17649,11.7708,11.9156,6.51814,6.61816
GSM1037325,3.3392,5.74298,11.286,3.98558,9.28443,7.15662,5.5132,10.7117,8.32088,7.2376,7.76346,8.84342,7.43872,5.60969,11.8587,10.3797,3.99986,7.25639,10.1968,8.13966,9.40889,3.3487,8.77214,6.42266,8.15131,7.45226,6.01769,7.55548,6.74403,12.0506,3.55804,9.43492,7.08742,3.65387,6.78329,4.40841,11.9231,2.9079,8.28129,8.92586,6.1722,7.40999,8.66074,5.89423,6.80569,9.51481,7.94893,5.09595,4.18547,9.44945,6.52022,6.6334,5.18702,6.99377,8.52957,6.18197,6.08364,6.29321,5.9037,3.99419,7.13666,5.43639,7.38769,6.1638,7.40999,6.88911,10.768,8.58732,3.27514,3.13353,2.53847,6.86241,6.72601,6.78163,4.25753,8.48743,9.01336,2.51782,5.18711,4.9204,11.3596,7.69891,6.02732,7.9837,10.5637,5.22679,7.0259,9.63835,4.1965,7.49724,3.43424,6.7115,6.71421,3.43583,7.1295,5.54175,12.3253,12.3329,5.33113,7.20332
GSM1037326,3.03072,5.09894,10.8433,4.14534,8.90374,6.9496,5.27088,10.3958,8.03399,7.35594,8.15231,8.68564,7.19754,5.6384,11.6172,10.2368,4.3965,6.95314,10.2214,7.84345,9.44658,3.63329,8.47521,7.03288,8.94391,7.12429,6.11835,7.83962,6.43895,11.8502,3.67038,9.5968,7.97144,3.27802,6.6452,4.3242,11.8325,2.6244,8.29123,9.18942,5.8646,7.14383,8.47521,6.17713,7.11836,9.40948,7.60315,4.72409,4.54329,9.65246,6.67151,6.4287,5.95641,7.64239,8.51124,6.39617,6.2694,6.27248,5.77554,4.12702,7.52187,5.28576,7.43724,6.18967,7.26183,7.17232,10.7589,8.71748,3.18706,3.13683,2.50239,6.58599,7.07438,6.68756,4.2383,8.50159,9.48868,2.51388,5.06518,4.81906,11.1361,7.74986,6.12471,7.80034,10.6227,5.13469,6.9339,9.65364,4.14068,7.50113,3.53758,6.60775,6.71153,2.90895,6.47328,5.39685,12.1345,12.2215,5.84823,6.84011
GSM1037327,3.16445,5.92049,11.0063,3.77531,8.94792,6.84607,6.34473,10.2168,7.74387,7.23543,7.93866,7.91917,7.10641,5.52971,11.8308,10.2059,4.87088,6.94893,10.2838,7.84508,9.46279,3.20925,8.4069,6.86692,8.76181,7.34472,6.431,7.87611,6.6497,11.8206,3.87582,8.74318,6.66077,3.31562,6.68987,4.85914,11.8383,2.95552,8.22104,8.70968,6.08507,7.44122,8.66715,6.25878,7.21568,9.3064,7.37781,5.10904,4.46881,9.63293,6.52331,6.36858,6.63485,9.03483,8.38123,6.50764,6.3807,6.81051,6.1923,3.9902,7.19249,5.45125,6.93146,5.86916,7.1755,7.09196,10.589,8.38508,2.89429,3.15351,2.32608,6.53822,7.02896,6.58124,4.40925,8.38185,9.02768,2.59618,5.28847,4.43347,10.9566,7.46894,5.79959,8.05302,10.7097,5.51756,7.15432,9.54113,5.1439,7.30455,3.67998,6.47647,5.99081,2.5722,6.64251,5.31328,12.0422,11.9767,5.29308,6.85431
GSM1037328,2.99188,5.23179,10.8341,5.23045,8.72788,7.14502,5.43448,10.5537,7.62479,7.15602,8.35099,8.51692,7.24122,5.66707,11.7563,10.3538,4.90468,7.05034,10.3945,7.83556,9.40191,3.21203,8.36539,6.40592,8.62165,7.45062,6.29659,7.55314,6.4577,11.9349,3.78293,9.37239,7.12217,3.51924,6.58835,4.71934,11.6341,2.99108,8.54947,8.3849,6.06145,7.44592,8.57835,6.38711,7.11485,9.61503,7.50743,5.15643,5.31998,9.58198,6.44967,6.72488,6.24762,7.6554,8.61794,6.61883,6.21889,6.29214,6.11572,3.96281,7.53032,5.32176,7.16661,6.13944,7.29963,7.12562,10.7583,8.54195,3.47721,2.71999,2.60504,6.89881,6.83451,6.73241,4.48053,8.56567,9.39662,2.48862,5.11947,4.96327,11.0301,7.92744,6.0812,7.94323,10.7129,4.89979,7.06953,9.47923,4.36747,7.21535,3.55734,6.38662,6.10889,2.97537,7.04683,5.84449,12.4782,12.4234,5.13444,6.69254
GSM1037329,2.87218,5.56448,10.7249,3.8927,8.6931,7.08735,5.37661,10.195,8.28062,6.80278,9.44357,8.75819,7.26461,4.76225,11.5704,10.5986,3.92796,7.26891,10.2208,7.97038,9.29411,3.06301,8.36216,7.06908,8.69379,7.56946,6.22771,7.49241,6.55521,11.6138,3.58174,8.72333,6.10907,3.09337,6.4759,4.75468,11.838,2.77405,8.5478,8.63814,6.13579,7.46897,8.55072,6.1567,6.98732,9.48786,7.6432,5.26235,4.3003,9.55064,6.54317,6.36494,6.31433,7.82613,8.46776,6.1534,7.06898,6.33769,5.88007,4.01631,7.07292,5.60474,6.82702,5.46664,7.24337,6.98305,10.4486,8.15549,3.22932,3.17706,2.46673,6.73175,6.76705,6.6171,4.31743,8.55229,9.52123,2.72631,5.38647,5.01007,11.1916,7.36118,6.10119,7.82286,10.44,5.21286,6.79242,9.31336,3.9742,7.41526,3.60959,6.3427,6.27334,2.749,6.78423,5.32858,11.788,12.0595,5.17505,7.19034
GSM1037330,3.53396,6.12955,10.7564,4.3648,9.01182,6.89722,5.4171,10.5844,8.16879,6.75807,7.70117,8.78652,6.63081,5.50768,11.695,10.752,4.09023,7.38674,10.2956,8.2048,9.53123,3.07743,8.68304,6.02172,7.52147,7.32974,6.21245,7.65118,6.72262,11.6275,3.30028,9.13272,7.39518,3.52888,6.55215,3.92183,11.886,3.08687,8.55343,8.99947,5.84983,7.3137,8.65036,5.80363,7.0336,9.4024,7.14758,5.25341,5.03107,9.57786,6.49169,6.7375,5.29536,7.67787,8.67795,6.48205,6.43669,6.51618,5.61692,4.09187,7.14437,5.81738,7.64559,6.54509,7.19445,7.11708,10.7232,8.51593,3.80628,3.11835,2.77773,7.24836,6.37999,7.05075,4.50827,8.35161,9.90885,3.02317,5.42469,4.93376,11.4125,7.48801,5.85309,8.05801,10.205,4.88779,6.87931,9.90941,3.9847,7.31723,3.40675,6.64028,6.74536,2.77188,6.63656,5.29587,12.1137,12.0774,5.55833,6.80711
GSM1037331,3.5123,6.59808,10.7653,3.82946,9.08094,6.50931,6.11065,10.737,7.96152,6.86483,8.02123,8.44029,6.86852,5.71045,11.725,10.7419,4.51731,7.58708,10.1294,8.39507,9.5133,3.68032,9.086,6.63132,8.32642,7.67273,6.66625,7.61997,6.87813,11.9655,3.10149,9.19338,7.37083,3.48765,6.84225,5.10624,11.8248,2.84474,8.58262,9.10756,6.16433,7.23795,8.68677,5.98172,7.00512,9.38203,7.35401,5.06058,4.66824,9.66914,6.66824,6.69418,5.79726,8.5303,8.69706,6.48297,6.37728,6.23037,5.9255,4.20512,7.28022,5.33076,7.209,6.99335,7.13894,7.14106,10.8455,8.6333,3.02978,3.26577,2.31028,6.94114,6.84626,6.72054,4.65383,8.52657,9.46016,2.628,5.44078,4.93264,11.1488,7.49726,6.03694,8.47231,10.8644,5.45105,7.11353,9.63384,4.14311,7.4734,3.6154,6.98349,6.70688,2.38418,7.01896,5.10834,12.3213,12.3502,5.35266,7.35054
GSM1037332,3.1373,5.81243,10.8043,2.82973,9.20023,6.52532,4.91734,10.3114,7.36906,6.90401,7.52686,8.43204,6.94429,5.18135,11.5845,10.5119,3.43259,7.80109,9.932,7.9109,9.47513,3.18531,8.39758,6.66853,8.54056,7.27266,6.47702,7.07088,6.70782,11.7072,3.34794,8.60931,6.748,3.40807,6.70024,4.71406,11.6977,3.08503,8.07522,8.66164,5.76443,7.60622,8.61044,6.33843,7.29551,9.24702,7.07811,5.10679,3.77405,9.31491,6.61253,6.52948,6.0897,8.14076,8.40485,6.57045,6.44947,6.46924,5.81719,4.30431,7.2435,5.48897,6.97606,6.23129,7.01798,6.91752,10.5791,8.72722,3.21792,3.14257,2.07704,6.43785,7.05288,6.52742,4.48919,8.43749,9.03011,2.53535,5.28843,4.54207,10.917,7.01992,6.11961,8.04314,10.5055,4.93099,7.09327,9.40202,4.6024,7.30066,3.51626,6.03893,6.21741,2.56393,6.72561,5.59037,11.2359,10.9964,5.25887,7.27787
GSM1037333,2.28731,6.13069,10.6305,3.76432,8.99203,6.53847,5.93975,10.3618,7.81731,6.90557,7.58698,8.14236,7.19734,4.71459,11.5923,10.795,2.68961,7.91047,9.86197,7.55503,9.58812,2.95318,8.13172,6.84847,8.46657,7.38001,6.54574,7.54121,6.94808,11.7017,3.25895,9.28115,6.77723,3.04722,6.8197,4.58453,11.7093,2.63073,7.91303,8.25412,5.92223,7.34359,8.36094,5.96665,6.94599,9.31009,7.1636,5.03528,3.96,9.31264,6.78095,6.5241,5.11982,8.46777,8.56766,6.71128,6.50307,6.14109,6.17781,4.30658,7.04713,5.35232,6.93054,6.22402,6.95211,7.11379,10.4614,8.73179,3.263,3.02277,2.426,6.79838,6.88464,6.74201,4.264,8.56232,9.44052,2.33862,5.30632,4.72553,11.0505,7.29299,6.12977,8.16545,10.6729,5.12527,7.14451,9.50222,4.41585,7.54582,3.77344,5.61945,5.86404,2.44688,7.20559,5.48603,12.1595,12.2349,5.03357,7.38904
GSM1037334,3.05024,6.86038,11.0248,4.02665,9.03021,7.52773,5.51465,10.7009,8.49612,6.8663,7.57275,8.87943,6.79926,5.64013,11.7756,10.9022,4.05874,7.83382,10.273,8.11058,9.57029,3.34083,8.5352,6.0639,8.54118,7.26922,6.71509,7.76475,6.91986,12.0704,3.85152,9.82734,7.73968,3.19266,6.71203,4.60741,11.8972,2.9688,8.86915,8.68802,6.09951,7.22328,9.104,5.78006,7.04236,9.49691,7.41696,5.17153,5.24124,9.4992,6.44057,6.65529,6.04806,7.63334,8.77771,6.71476,6.48117,6.62954,5.58799,3.99599,7.46785,5.40186,7.59486,6.79457,7.09005,7.04658,10.8779,8.70956,3.00315,3.18337,2.61029,7.31239,6.94452,7.03098,4.75372,8.45066,8.96618,3.63541,5.43364,5.34574,11.3435,7.69909,6.03504,8.28818,10.9256,5.34566,7.18934,9.83023,3.93011,7.16427,3.55759,6.49392,6.32194,2.44253,6.7824,5.53657,12.0861,12.1961,5.59652,7.01583
GSM1037335,2.60156,5.2642,10.7308,2.74166,8.83809,5.66123,5.08952,10.1915,7.97819,6.08117,8.64655,8.03526,6.86791,4.96909,11.4076,10.023,2.26906,7.21962,9.83737,7.79439,9.65447,3.10384,8.28897,6.69569,8.27963,7.41063,6.06698,7.19278,6.72445,11.5715,3.31668,9.09855,7.12184,3.34075,6.47235,4.70632,11.7998,3.16852,7.91214,8.36747,5.46243,7.57617,8.59567,6.74932,7.09546,9.36038,7.04596,4.95923,4.20965,9.34667,7.00652,6.67348,5.11874,9.33167,8.39726,6.6895,6.50386,6.44311,5.74581,4.32923,7.00972,5.89524,7.09665,6.31985,6.81473,7.14767,10.3794,8.81272,2.82615,3.42006,2.11778,6.47532,6.72036,6.68853,4.39353,8.98436,8.27147,2.79673,5.21054,4.84155,11.0467,7.10423,6.39091,7.66382,10.479,4.99673,7.00132,9.32507,4.14779,7.86216,3.77967,5.65816,5.87424,2.6062,6.63053,5.26589,11.5369,11.7308,5.25761,7.55766
GSM1037336,3.08142,5.54288,10.9706,2.99158,8.79226,6.51942,4.60594,10.128,7.61213,7.03276,7.77664,8.57964,6.90075,5.55789,11.7117,10.5299,4.47996,7.66817,10.0386,7.85803,9.33733,3.15055,7.9318,6.33765,8.25793,7.17481,6.2368,7.26844,6.96309,11.6734,3.09157,9.02667,6.80304,3.92966,6.36756,4.30003,11.5343,3.02664,7.75202,8.60041,5.8015,7.37965,8.27252,5.9041,7.03217,9.65744,7.01974,5.19968,3.60758,9.30908,6.34794,6.20303,5.9983,7.97352,8.45593,6.47819,6.12176,6.67659,5.57872,4.36902,7.28001,5.54253,7.10787,5.4011,7.1939,7.1958,11.2085,9.09387,3.0045,3.5637,2.07917,6.42027,6.73072,6.60102,4.01739,8.34232,9.14153,2.52744,5.31235,4.29085,11.0744,7.07484,5.83939,8.30713,11.0197,5.62669,6.93464,9.65248,4.16217,7.28932,3.37475,6.52437,6.10397,2.47743,6.72121,4.95979,11.4829,11.6196,4.59369,7.56474
GSM1037337,3.92671,4.66173,10.3706,2.31925,8.4416,6.49809,4.79078,9.91193,6.75317,7.22461,9.32018,8.03919,7.31714,5.17986,11.4858,9.95471,2.01778,7.39675,10.1231,6.92278,9.41515,3.33505,7.58452,6.28983,8.78368,7.1739,5.93213,7.34783,6.45714,11.715,2.98256,8.99943,7.36097,3.35781,6.58127,5.5474,11.4069,3.0066,7.9139,8.09882,5.95825,7.54061,8.37901,6.24311,7.47249,9.27863,6.67515,5.02875,3.74928,9.37914,6.6272,6.5273,6.08026,8.45609,8.43871,6.29186,6.54208,6.99735,5.74062,4.5663,7.1237,5.91896,7.36945,5.68809,6.94206,6.92347,10.57,8.44739,2.84663,3.28023,2.46246,6.45026,6.90281,6.62589,4.16082,8.56744,8.78787,2.77478,5.44642,3.98745,10.6799,7.37333,6.48519,8.09568,10.5139,5.45382,6.67785,9.32945,5.07429,7.67399,3.68501,5.34808,5.29472,2.65611,6.31427,4.59709,11.8185,11.7594,4.80899,7.58593
GSM1037338,2.90771,5.06943,10.6758,2.86966,8.21348,6.80432,4.69036,9.94131,7.3261,6.74457,8.00955,8.07004,7.22136,4.66119,11.511,9.80505,3.48994,7.50823,10.1089,6.9753,9.29833,3.25018,7.55621,6.65443,8.94561,7.00123,6.27752,7.29762,6.31205,11.7769,2.99647,9.55136,7.3322,3.20042,6.68558,4.4421,11.4568,3.03006,7.78588,8.2039,5.74699,7.57202,8.49319,6.41151,7.1102,9.41413,7.08536,4.73189,4.14563,9.4269,6.67605,6.30133,4.65973,9.24079,8.41732,6.43685,6.19695,6.70545,5.86187,4.45764,7.16657,5.88137,7.3689,5.47382,6.91401,6.96438,10.5767,8.39678,2.69624,3.68787,1.95019,6.48845,6.89701,6.52131,3.88105,8.58027,8.75132,2.62626,5.384,4.24113,10.8373,7.57486,6.28071,8.2545,10.6657,5.13248,6.97464,9.22993,3.95179,7.63317,3.55806,5.64222,5.08606,2.54837,6.66651,5.28614,11.7315,11.7029,4.69379,7.33751
GSM1037339,4.35623,4.5505,10.4379,1.99642,8.06463,6.33984,4.99362,10.3043,6.25859,6.61227,7.93414,7.82086,6.81146,5.50676,11.3695,9.94182,3.01779,7.33985,10.1104,7.05077,9.94521,3.31506,7.73505,6.4404,8.23666,6.84522,6.42851,7.55281,6.32146,11.9841,3.14008,9.54216,8.10013,3.1746,6.79332,4.70407,11.2317,2.91149,7.52062,8.58957,5.71116,7.7084,8.54923,6.38924,7.50301,9.41528,6.79567,4.78752,3.67043,9.35813,6.58244,6.43076,6.50401,7.67494,8.41816,6.45698,6.32625,6.88511,5.72482,4.63856,7.41787,5.80745,7.4509,5.66295,6.92498,6.97777,10.8414,8.74427,2.71063,3.45797,2.09445,6.34822,6.6918,6.5187,4.08377,8.47118,8.81347,2.87811,5.62476,4.20966,10.8663,7.16008,6.38632,8.27776,10.8923,5.08094,6.94806,9.45936,4.19065,7.483,3.75567,5.48875,5.48768,3.02193,6.27776,4.82064,11.6168,11.6161,4.93536,7.34885
GSM1037340,2.78126,5.70881,10.7649,3.23984,8.93168,6.55767,5.77984,10.3061,8.0493,7.31222,8.39719,8.08728,7.60987,5.44319,11.6885,10.2052,4.96025,7.45008,10.1489,7.61804,9.57136,3.35281,7.64129,6.42337,8.8238,7.09206,6.28695,7.11157,6.88395,11.699,3.2569,8.62164,6.7994,3.34207,6.45945,4.35747,11.4862,3.03334,7.93997,8.52118,6.10979,7.50929,8.061,6.16893,6.94117,9.33524,6.97599,5.18137,4.08686,9.2375,6.51261,6.15602,6.20094,8.11754,8.21293,6.24911,6.62781,6.34666,5.54053,4.33119,7.07601,5.45703,7.25267,5.60105,7.26429,7.07945,10.6129,8.58894,2.48713,3.52518,2.54514,6.3207,6.87062,6.50439,4.17875,8.55111,9.50736,2.59895,5.33689,4.22768,10.9614,7.03841,6.01028,7.96816,10.738,5.36293,6.75004,9.35945,4.27025,7.29094,3.55867,5.82048,5.76567,2.66923,6.23546,4.9289,11.4935,11.6235,4.62839,7.40614
GSM1037341,3.14911,6.34125,10.9061,2.9549,8.69691,7.22613,4.65377,10.4021,7.67206,6.60976,9.60109,8.39708,7.26567,4.85943,11.6045,10.23,4.99549,7.9446,10.3139,7.24041,9.52633,3.16932,7.5102,6.65686,8.81681,7.1766,5.86704,7.31331,6.79115,11.7099,3.4735,8.68032,6.49753,3.45409,6.5455,4.6264,11.5096,2.90578,8.12977,8.15087,6.2421,7.35025,7.99438,6.16216,7.03938,9.1687,7.01198,5.35177,4.31809,9.46442,6.76721,6.35816,6.01348,8.45123,8.4338,6.43641,6.39335,6.53058,5.60051,4.22166,7.09076,5.36866,7.11021,5.62678,6.9326,7.09263,10.6854,8.57578,2.93746,3.23169,2.66295,6.73217,6.9049,6.66292,4.29168,8.51981,9.46158,2.68744,5.30877,4.53215,11.1287,7.20558,5.94456,8.07084,10.5284,5.17074,6.89155,9.33051,5.03699,7.60406,3.50646,5.87192,5.59794,2.44643,6.64734,5.27947,11.2132,11.2743,4.48508,7.08103
GSM1037342,3.09891,5.43806,10.1978,2.18139,8.81627,5.02976,5.03803,9.69378,5.91212,6.77405,8.3297,8.60113,7.14488,5.69646,11.7418,9.76243,4.41383,7.85654,10.0397,8.05137,9.41821,3.1345,8.17051,6.35787,8.26041,7.40594,6.02059,7.48438,6.44907,11.7766,2.82841,9.33945,7.35275,2.90815,6.83215,4.7164,11.4182,3.25939,8.59305,8.67933,5.7542,7.42054,8.35255,6.09917,7.06102,9.43182,7.01659,4.92838,4.46204,9.32849,6.53165,6.52923,4.52072,8.13117,8.34009,6.4963,6.41287,6.90051,5.81188,4.5518,7.15421,5.75576,6.67569,5.31736,7.08771,7.11708,10.3561,8.56599,2.65491,3.43412,2.1699,6.65595,6.85286,6.41813,3.77817,8.63496,9.29386,2.59165,5.79339,4.5807,10.4879,7.30889,6.09825,8.41598,10.1251,5.66792,6.65594,9.57648,4.80399,7.33901,3.49877,5.86687,6.12482,2.0619,6.94598,5.13657,11.3823,11.3695,4.56081,7.00578
GSM1037343,4.14387,4.5145,10.1697,2.54101,7.75851,5.76433,3.85724,8.95343,6.74925,7.1812,8.14838,7.19264,7.01525,5.46315,11.1996,10.5269,2.64187,7.45,9.94356,8.02133,9.29393,3.46917,7.51616,6.40629,8.61701,7.01714,6.49035,7.43749,6.39631,11.7175,3.4427,9.71598,6.5891,3.60974,6.41017,5.00742,11.1774,3.57328,7.95474,8.85508,5.31849,7.62891,8.06541,6.37911,8.03584,8.9932,7.32755,5.1982,3.87073,9.52886,6.97931,5.61475,4.89894,9.04218,8.30306,5.93315,6.4425,7.47526,5.82917,4.66678,7.37319,5.96301,6.34375,5.76971,7.38178,7.14974,10.4487,8.79943,2.99051,3.70432,2.54243,5.96454,7.08673,6.38297,4.18893,8.49381,8.0621,3.51714,5.67132,3.95441,10.5068,6.56459,6.58888,8.27363,10.8652,5.05877,7.05511,8.90597,5.17151,7.59687,4.0978,6.34486,7.00569,2.7458,6.24257,4.87251,11.6743,11.7298,4.41786,7.35574
GSM1037344,2.67396,5.10846,10.4472,2.2261,8.29839,6.75514,5.5596,9.99119,6.74239,6.61564,8.04655,8.0618,6.78202,4.93953,11.4805,10.0909,3.9936,7.20348,10.3413,7.28785,9.52619,3.27893,7.58765,6.40681,8.45885,6.77197,6.60419,7.80236,6.59428,11.7877,2.80983,9.47268,7.62295,3.25328,6.51311,4.40115,11.487,3.27989,7.73017,8.49855,5.87952,7.56193,8.52826,6.55397,7.50725,9.22491,7.03962,4.67981,3.63485,9.49685,6.74965,6.3898,5.8413,9.13156,8.3452,6.29392,6.45922,6.57274,5.75025,4.46314,7.18243,5.54933,7.27817,5.4568,6.96847,7.00888,10.5104,8.77077,2.74501,3.46293,2.00875,6.54917,6.81823,6.61763,4.24624,8.62684,9.40328,2.46332,5.63547,4.25668,10.742,6.80744,5.98344,8.15106,10.88,5.33511,6.86327,9.34948,4.06125,7.47207,3.59317,5.86337,5.70602,2.73101,5.92655,4.78553,11.4316,11.5447,4.31927,7.17803
GSM1037345,2.93453,4.94422,10.4508,2.56706,8.47366,6.31499,5.25131,10.323,7.20119,6.78072,7.94307,7.41694,6.30577,5.50218,11.4137,10.2429,3.31822,7.88274,10.1188,7.36478,9.77455,3.25018,7.87242,6.4654,8.57762,6.624,6.81322,7.85588,6.45616,11.8404,3.0699,9.5643,7.53958,3.27577,6.87633,5.28004,11.4976,3.13271,7.94778,8.56088,5.40584,7.68518,8.36404,6.2264,7.13544,9.43489,7.12544,4.88417,4.38896,9.47467,6.67955,6.36507,6.33308,8.42458,8.38448,6.40148,6.25335,6.80258,5.67965,4.50083,7.23216,5.601,7.40379,5.72271,7.0958,7.07526,10.8071,8.65963,2.83601,3.64944,2.14558,6.36743,6.83565,6.55699,4.47871,8.36597,9.11158,2.43915,5.46565,4.27596,10.9785,6.63093,6.09722,8.43537,10.8883,5.36881,6.98305,9.40895,4.13962,7.29152,3.72387,5.91568,5.62003,2.66227,6.55104,4.90379,11.2588,11.396,4.77065,7.57333
GSM1037346,3.27718,5.39777,10.5543,2.56987,8.77663,6.60701,5.20842,10.3676,7.02919,6.72353,7.38875,7.88197,6.61215,4.87072,11.6069,10.2931,3.07574,8.00267,10.2288,7.28517,9.52362,3.32459,7.9332,6.41944,8.39584,7.03205,6.23562,7.47182,6.60922,12.0701,2.70799,9.18003,7.45724,3.48036,6.69965,5.06374,11.5567,3.35578,7.65725,8.4407,5.99308,7.73225,8.53163,6.17731,7.45214,9.29548,6.9301,5.10381,3.73018,9.35217,6.51361,6.34298,6.11347,6.67941,8.40132,6.2525,6.55662,6.95847,5.79781,4.5518,7.35462,5.88043,7.19412,5.62226,7.18526,7.03538,10.8447,8.77905,2.92518,3.66871,1.84785,6.48673,6.71113,6.66235,4.03906,8.3571,8.86115,2.20117,5.78381,4.27507,10.9613,6.71371,6.34618,8.33034,11.1086,5.12887,6.85898,9.48211,4.23642,7.44082,3.62323,5.65961,5.47233,2.08829,6.31917,4.84595,11.2734,11.2849,4.97406,7.76756
GSM1037347,3.17755,4.7576,10.3288,2.76882,8.518,6.90065,4.7008,10.0022,7.5362,6.6182,8.66088,8.19609,7.2893,5.44853,11.4324,10.0644,4.49945,7.34266,10.0341,7.27692,9.14793,3.28971,7.4959,6.56087,8.81079,6.9458,6.18284,7.2738,6.44632,11.8353,3.57344,9.59221,7.43201,3.30006,6.68363,4.54242,11.262,2.9957,8.37903,8.46773,5.61359,7.772,8.36209,6.21896,6.92403,9.55988,7.10954,5.03783,4.5492,9.45018,6.5221,6.24057,6.1323,8.45347,8.58444,6.04305,6.37301,6.78637,5.32492,4.50327,7.30034,5.83904,6.82805,5.78708,7.30603,7.02521,10.5329,8.08707,3.17297,3.57263,2.137,6.27446,6.78341,6.5899,3.71342,8.31056,9.14879,3.42072,5.828,4.23952,10.74,7.20868,6.31089,7.75356,10.585,5.74882,6.63246,9.4595,5.35686,7.46878,3.68448,5.24523,5.57229,2.2536,6.11068,4.39685,11.531,11.643,4.54302,7.17595
